Vecindario,Vecindario Latitude,Vecindario Longitude,Lugar,Lugar Latitude,Lugar Longitude,Categoria Lugar
The Laurel District,37.7947,-122.201,Fountain Garden Seafood Restaurant,37.7916,-122.198,Chinese Restaurant
The Laurel District,37.7947,-122.201,Mischief Oakland,37.7912,-122.198,Boutique
Toler Heights,37.751,-122.157,Old Yeller Cafe & Market,37.7516,-122.154,American Restaurant
Toler Heights,37.751,-122.157,Roderick Bbq,37.7516,-122.154,BBQ Joint
Toler Heights,37.751,-122.157,Bishop O'Dowd Gym,37.7532,-122.155,Gym
Toler Heights,37.751,-122.157,MacArthur Smoke Shop,37.7466,-122.157,Garden Center
Trestle Glen,37.8084,-122.238,Bank of the West,37.8109,-122.243,Bank
Trestle Glen,37.8084,-122.238,Trestle Glen Park,37.8075,-122.237,Park
Trestle Glen,37.8084,-122.238,Tacos Chavez 2,37.8053,-122.238,Food Truck
Trestle Glen,37.8084,-122.238,Oak Grove trail,37.8107,-122.233,Dog Run
Tuxedo,37.7775,-122.225,Nyum Bai,37.7762,-122.224,Cambodian Restaurant
Tuxedo,37.7775,-122.225,Nieves Cinco De Mayo,37.7762,-122.224,Ice Cream Shop
Tuxedo,37.7775,-122.225,Reem's California,37.7753,-122.225,Restaurant
Tuxedo,37.7775,-122.225,Tacos Sinaloa #4,37.7766,-122.227,Mexican Restaurant
Tuxedo,37.7775,-122.225,Taco Truck @ Guadalajara Parking Lot,37.7758,-122.227,Food Truck
Tuxedo,37.7775,-122.225,Los Cocos Salvadoran Restaurant,37.7784,-122.226,Latin American Restaurant
Tuxedo,37.7775,-122.225,Mi Grullense Taco Truck,37.7789,-122.229,Food Truck
Tuxedo,37.7775,-122.225,Guadalajara Restaurant,37.7756,-122.227,Mexican Restaurant
Tuxedo,37.7775,-122.225,Aloha Club,37.7749,-122.227,Dive Bar
Tuxedo,37.7775,-122.225,Ale Industries,37.7763,-122.228,Brewery
Tuxedo,37.7775,-122.225,Red Bay Coffee,37.7761,-122.228,Coffee Shop
Tuxedo,37.7775,-122.225,Quickly 快可立,37.7767,-122.225,Bubble Tea Shop
Tuxedo,37.7775,-122.225,Obelisco Restaurant,37.7758,-122.224,Mexican Restaurant
Tuxedo,37.7775,-122.225,Emil's Burger & Breakfast,37.7755,-122.224,Burger Joint
Tuxedo,37.7775,-122.225,Powderface Cafe,37.7752,-122.225,Coffee Shop
Tuxedo,37.7775,-122.225,San Jose Taqueria,37.7762,-122.223,Mexican Restaurant
Tuxedo,37.7775,-122.225,Taquerias El Farolito,37.7755,-122.221,Burrito Place
Tuxedo,37.7775,-122.225,Mi Grullense Restaurant & Tequila Bar,37.7786,-122.226,Mexican Restaurant
Tuxedo,37.7775,-122.225,Mariscos La Costa,37.7752,-122.221,Mexican Restaurant
Tuxedo,37.7775,-122.225,Subway,37.776,-122.225,Sandwich Place
Tuxedo,37.7775,-122.225,Domino's Pizza,37.7766,-122.226,Pizza Place
Tuxedo,37.7775,-122.225,T-Mobile,37.7759,-122.223,Mobile Phone Shop
Tuxedo,37.7775,-122.225,Sticky Rice Cafe,37.7798,-122.23,Restaurant
Tuxedo,37.7775,-122.225,Chase Bank,37.7775,-122.225,Bank
Tuxedo,37.7775,-122.225,Little Caesars Pizza,37.7775,-122.226,Pizza Place
Tuxedo,37.7775,-122.225,Papa John's Pizza,37.7757,-122.224,Pizza Place
Tuxedo,37.7775,-122.225,Sally Beauty,37.7747,-122.229,Cosmetics Shop
Tuxedo,37.7775,-122.225,K&G,37.7749,-122.23,Men's Store
Tuxedo,37.7775,-122.225,GameStop,37.7746,-122.229,Video Game Store
Tuxedo,37.7775,-122.225,Wendy’s,37.7775,-122.226,Fast Food Restaurant
Tuxedo,37.7775,-122.225,Popeyes Louisiana Kitchen,37.7739,-122.228,Fried Chicken Joint
Tuxedo,37.7775,-122.225,Fruitvale Station Shopping Center,37.7746,-122.229,Shopping Mall
Upper Dimond,37.8064,-122.215,Lion's Pool,37.8059,-122.216,Pool
Upper Dimond,37.8064,-122.215,Sausal Creek Trail,37.8076,-122.216,Trail
Upper Dimond,37.8064,-122.215,Dimond Park,37.804,-122.216,Park
Upper Dimond,37.8064,-122.215,Oakmore Highlands,37.8082,-122.215,Park
Upper Dimond,37.8064,-122.215,Glenview At Park Blvd,37.8093,-122.217,Plaza
Upper Rockridge,37.845,-122.238,Village Market Oakland,37.8408,-122.237,Grocery Store
Upper Rockridge,37.845,-122.238,terrace coffee & gifts,37.8408,-122.237,Coffee Shop
Upper Rockridge,37.845,-122.238,Verona Path,37.8434,-122.237,Trail
Upper Rockridge,37.845,-122.238,West Lane Steps,37.8457,-122.24,Scenic Lookout
Upper Rockridge,37.845,-122.238,5800 Bench,37.8482,-122.239,Scenic Lookout
Upper Rockridge,37.845,-122.238,Rockridge Triangle Park,37.8454,-122.243,Park
Upper Rockridge,37.845,-122.238,Heart&dagger,37.8439,-122.243,Bar
Uptown,37.8093,-122.27,Fox Theater,37.8081,-122.271,Music Venue
Uptown,37.8093,-122.27,Great Western Power Company,37.8098,-122.27,Climbing Gym
Uptown,37.8093,-122.27,Paramount Theatre,37.8099,-122.269,Music Venue
Uptown,37.8093,-122.27,The Port Bar,37.8095,-122.268,Gay Bar
Uptown,37.8093,-122.27,Belly Uptown,37.8091,-122.273,Taco Place
Uptown,37.8093,-122.27,The Punchdown,37.8074,-122.27,Wine Bar
Uptown,37.8093,-122.27,Little Giant Ice Cream,37.8091,-122.27,Ice Cream Shop
Uptown,37.8093,-122.27,Plenty Oakland,37.8085,-122.273,Café
Uptown,37.8093,-122.27,First Edition,37.8081,-122.269,Cocktail Bar
Uptown,37.8093,-122.27,Xolo,37.8084,-122.27,Mexican Restaurant
Uptown,37.8093,-122.27,Oakland Ice Center,37.8074,-122.271,Skating Rink
Uptown,37.8093,-122.27,Duende,37.8081,-122.27,Tapas Restaurant
Uptown,37.8093,-122.27,Make Westing,37.8076,-122.27,Cocktail Bar
Uptown,37.8093,-122.27,Cafe Van Kleef,37.8067,-122.27,Bar
Uptown,37.8093,-122.27,The New Parish,37.8078,-122.273,Nightclub
Uptown,37.8093,-122.27,Hopscotch Restaurant & Bar,37.8093,-122.273,New American Restaurant
Uptown,37.8093,-122.27,Drexl,37.8072,-122.267,Bar
Uptown,37.8093,-122.27,Bar Shiru,37.8064,-122.27,Bar
Uptown,37.8093,-122.27,Somar Bar and Lounge,37.8073,-122.27,Lounge
Uptown,37.8093,-122.27,Hello Stranger,37.8071,-122.269,Cocktail Bar
Uptown,37.8093,-122.27,Ike's Sandwiches,37.811,-122.267,Sandwich Place
Uptown,37.8093,-122.27,SoleSpace,37.8071,-122.27,Shoe Store
Uptown,37.8093,-122.27,Viridian,37.8112,-122.267,Bar
Uptown,37.8093,-122.27,Cape & Cowl,37.8067,-122.273,Comic Shop
Uptown,37.8093,-122.27,Modern Coffee,37.8072,-122.267,Coffee Shop
Uptown,37.8093,-122.27,Catered To You,37.807,-122.27,American Restaurant
Uptown,37.8093,-122.27,Tierra Mia Coffee,37.8092,-122.268,Coffee Shop
Uptown,37.8093,-122.27,Parlour Restaurant,37.8069,-122.267,American Restaurant
Uptown,37.8093,-122.27,Telegraph Bar and Beer Garden,37.8129,-122.269,Beer Garden
Uptown,37.8093,-122.27,Wise Sons,37.8061,-122.268,Bagel Shop
Uptown,37.8093,-122.27,Abura-Ya,37.806,-122.268,Japanese Restaurant
Uptown,37.8093,-122.27,The Miranda,37.8074,-122.27,Bar
Uptown,37.8093,-122.27,Kingston 11 Cuisine,37.8123,-122.269,Caribbean Restaurant
Uptown,37.8093,-122.27,The Legionnaire Saloon,37.8123,-122.269,Pub
Uptown,37.8093,-122.27,Wooden Table Cafe,37.8118,-122.266,Café
Uptown,37.8093,-122.27,Farley's East,37.8112,-122.266,Coffee Shop
Uptown,37.8093,-122.27,Fauna,37.8083,-122.27,Cocktail Bar
Uptown,37.8093,-122.27,Bar 355,37.8069,-122.267,Bar
Uptown,37.8093,-122.27,Sweets Historic Ballroom,37.8083,-122.269,Concert Hall
Uptown,37.8093,-122.27,Taiwan Bento,37.8109,-122.267,Taiwanese Restaurant
Uptown,37.8093,-122.27,Drake's Dealership,37.8128,-122.267,Beer Garden
Uptown,37.8093,-122.27,The Bodega at Duende,37.8081,-122.27,Café
Uptown,37.8093,-122.27,Qulture Collective,37.8065,-122.268,Community Center
Uptown,37.8093,-122.27,The Good Hop Bottleshop,37.8135,-122.269,Beer Bar
Uptown,37.8093,-122.27,Shinmai,37.8082,-122.273,Ramen Restaurant
Uptown,37.8093,-122.27,Oaklandish,37.8051,-122.271,Clothing Store
Uptown,37.8093,-122.27,Bar Dogwood,37.8067,-122.27,Cocktail Bar
Uptown,37.8093,-122.27,Ume Yoga,37.8055,-122.271,Yoga Studio
Uptown,37.8093,-122.27,People's Barber,37.8128,-122.266,Salon / Barbershop
Uptown,37.8093,-122.27,Falafel Boy,37.8077,-122.267,Falafel Restaurant
Uptown,37.8093,-122.27,Coco Cafe,37.8077,-122.267,Café
Uptown,37.8093,-122.27,Aroma Bakery & Cafe,37.8073,-122.268,Sandwich Place
Uptown,37.8093,-122.27,Luka's Taproom & Lounge,37.8114,-122.267,Bar
Uptown,37.8093,-122.27,Awaken Cafe & Roasting,37.8052,-122.271,Coffee Shop
Uptown,37.8093,-122.27,Molcajete Cocina Mexicana,37.8063,-122.267,Mexican Restaurant
Uptown,37.8093,-122.27,James and The Giant Cupcake,37.8056,-122.267,Cupcake Shop
Uptown,37.8093,-122.27,Era Art Bar & Lounge,37.8113,-122.266,Lounge
Uptown,37.8093,-122.27,Humphry Slocombe,37.8129,-122.266,Ice Cream Shop
Uptown,37.8093,-122.27,Hot Spot Yoga Oakland,37.8137,-122.269,Yoga Studio
Uptown,37.8093,-122.27,Barefoot Movement,37.8067,-122.27,Yoga Studio
Uptown,37.8093,-122.27,Brown Sugar Kitchen,37.812,-122.266,Southern / Soul Food Restaurant
Uptown,37.8093,-122.27,Senor Sisig,37.8055,-122.267,Burrito Place
Uptown,37.8093,-122.27,Hive Oakland,37.8127,-122.266,Food & Drink Shop
Uptown,37.8093,-122.27,Burma Bear,37.8066,-122.266,Burmese Restaurant
Uptown,37.8093,-122.27,Red Bay Coffee Box,37.8128,-122.266,Coffee Shop
Uptown,37.8093,-122.27,The Hatch,37.805,-122.27,Bar
Uptown,37.8093,-122.27,First Fridays,37.8136,-122.268,General Entertainment
Uptown,37.8093,-122.27,Piedmont Piano Company,37.8077,-122.272,Music Store
Uptown,37.8093,-122.27,World Famous Hotboys,37.8065,-122.272,Fried Chicken Joint
Uptown,37.8093,-122.27,The Athletic Club Oakland,37.8114,-122.266,Sports Bar
Uptown,37.8093,-122.27,Kaiser Rooftop Garden,37.809,-122.265,Park
Uptown,37.8093,-122.27,Phở 84,37.8059,-122.268,Vietnamese Restaurant
Uptown,37.8093,-122.27,the Layover Music Bar & Lounge,37.8051,-122.269,Bar
Uptown,37.8093,-122.27,Ma Me House,37.8051,-122.27,Vietnamese Restaurant
Uptown,37.8093,-122.27,Saigon Restaurant,37.8058,-122.272,Vietnamese Restaurant
Uptown,37.8093,-122.27,Caffe Teatro,37.8057,-122.271,Coffee Shop
Uptown,37.8093,-122.27,U.S. Bank ATM,37.8083,-122.265,ATM
Uptown,37.8093,-122.27,Subway,37.8062,-122.274,Sandwich Place
Uptown,37.8093,-122.27,Juice Joint Eatery,37.8059,-122.272,Sandwich Place
Uptown,37.8093,-122.27,Frank H Ogawa Plaza,37.8052,-122.272,Monument / Landmark
Uptown,37.8093,-122.27,Crossburgers,37.8054,-122.272,Burger Joint
Uptown,37.8093,-122.27,Skewers Mediterranean Delight,37.8083,-122.265,Middle Eastern Restaurant
Village Bottoms,37.8104,-122.299,10th & Wood,37.8103,-122.3,American Restaurant
Village Bottoms,37.8104,-122.299,Trapeze Arts,37.8107,-122.302,Performing Arts Venue
Village Bottoms,37.8104,-122.299,Life Changing Ministries,37.807,-122.298,Music Venue
Village Bottoms,37.8104,-122.299,Revolution Cafe,37.8062,-122.298,Café
Village Bottoms,37.8104,-122.299,Sharrif's Market,37.8102,-122.299,Liquor Store
Village Bottoms,37.8104,-122.299,Family Market,37.8102,-122.295,Liquor Store
Village Bottoms,37.8104,-122.299,Happy Time Liquors,37.8072,-122.299,Liquor Store
Village Bottoms,37.8104,-122.299,Prescott Joseph Center,37.8082,-122.296,Theater
Village Bottoms,37.8104,-122.299,State Market Liquors,37.807,-122.301,Liquor Store
Village Bottoms,37.8104,-122.299,Coinmata,37.807,-122.301,ATM
Village Bottoms,37.8104,-122.299,Fortune Cookie,37.8067,-122.301,Chinese Restaurant
Village Bottoms,37.8104,-122.299,Esther's Breakfast Club,37.8071,-122.302,Food
Village Bottoms,37.8104,-122.299,State Discount Store,37.8112,-122.294,Food
Waverly,37.8125,-122.263,Equator Coffees & Teas,37.8123,-122.261,Coffee Shop
Waverly,37.8125,-122.263,TrueBurger,37.8113,-122.264,Burger Joint
Waverly,37.8125,-122.263,Modern Times House of Perpetual Refreshment,37.8134,-122.264,Beer Bar
Waverly,37.8125,-122.263,Whole Foods Market,37.8126,-122.261,Grocery Store
Waverly,37.8125,-122.263,Kitchener Oakland,37.8133,-122.265,Bakery
Waverly,37.8125,-122.263,Mua Oakland Bar & Restaurant,37.8141,-122.264,American Restaurant
Waverly,37.8125,-122.263,YMCA - Oakland,37.813,-122.266,Gym
Waverly,37.8125,-122.263,The Lumpia Company,37.8133,-122.265,Filipino Restaurant
Waverly,37.8125,-122.263,Low Bar,37.8121,-122.265,Bar
Waverly,37.8125,-122.263,Gregory's Gourmet Desserts,37.8116,-122.264,Bakery
Waverly,37.8125,-122.263,Wooden Table Cafe,37.8118,-122.266,Café
Waverly,37.8125,-122.263,Drake's Dealership,37.8128,-122.267,Beer Garden
Waverly,37.8125,-122.263,Sweet Bar Bakery,37.8134,-122.266,Café
Waverly,37.8125,-122.263,The Crown,37.8146,-122.265,Coffee Shop
Waverly,37.8125,-122.263,People's Barber,37.8128,-122.266,Salon / Barbershop
Waverly,37.8125,-122.263,Firebrand Artisan Breads,37.8129,-122.266,Bakery
Waverly,37.8125,-122.263,Two Jacks Denim,37.8131,-122.266,Men's Store
Waverly,37.8125,-122.263,Farley's East,37.8112,-122.266,Coffee Shop
Waverly,37.8125,-122.263,Viridian,37.8112,-122.267,Bar
Waverly,37.8125,-122.263,Humphry Slocombe,37.8129,-122.266,Ice Cream Shop
Waverly,37.8125,-122.263,alaMar Kitchen & Bar,37.8113,-122.264,Seafood Restaurant
Waverly,37.8125,-122.263,Limon Rotisserie,37.8144,-122.263,Peruvian Restaurant
Waverly,37.8125,-122.263,Creative Growth,37.8131,-122.264,Art Gallery
Waverly,37.8125,-122.263,Ike's Sandwiches,37.811,-122.267,Sandwich Place
Waverly,37.8125,-122.263,Calavera,37.8128,-122.266,Mexican Restaurant
Waverly,37.8125,-122.263,Red Bay Coffee Box,37.8128,-122.266,Coffee Shop
Waverly,37.8125,-122.263,Hive Oakland,37.8127,-122.266,Food & Drink Shop
Waverly,37.8125,-122.263,New Parkway Theater,37.814,-122.267,Indie Movie Theater
Waverly,37.8125,-122.263,Cholita Linda,37.8132,-122.259,Food Truck
Waverly,37.8125,-122.263,Brown Sugar Kitchen,37.812,-122.266,Southern / Soul Food Restaurant
Waverly,37.8125,-122.263,Era Art Bar & Lounge,37.8113,-122.266,Lounge
Waverly,37.8125,-122.263,Taiwan Bento,37.8109,-122.267,Taiwanese Restaurant
Waverly,37.8125,-122.263,TRUVE,37.813,-122.266,Gym
Waverly,37.8125,-122.263,The Athletic Club Oakland,37.8114,-122.266,Sports Bar
Waverly,37.8125,-122.263,Telegraph Bar and Beer Garden,37.8129,-122.269,Beer Garden
Waverly,37.8125,-122.263,Koreana Plaza,37.8136,-122.268,Grocery Store
Waverly,37.8125,-122.263,Mixt,37.8123,-122.266,Salad Place
Waverly,37.8125,-122.263,Shawarmaji,37.8147,-122.267,Shawarma Place
Waverly,37.8125,-122.263,Classic Cars West,37.8151,-122.267,Beer Garden
Waverly,37.8125,-122.263,Dareye Cafe,37.8149,-122.267,Ethiopian Restaurant
Waverly,37.8125,-122.263,Children's Fairyland,37.8092,-122.26,Theme Park
Waverly,37.8125,-122.263,Luka's Taproom & Lounge,37.8114,-122.267,Bar
Waverly,37.8125,-122.263,Baygreens Salads & More,37.811,-122.266,Salad Place
Waverly,37.8125,-122.263,Friends And Family,37.8149,-122.267,Cocktail Bar
Waverly,37.8125,-122.263,Forage Kitchen,37.8146,-122.267,Café
Waverly,37.8125,-122.263,First Fridays,37.8136,-122.268,General Entertainment
Waverly,37.8125,-122.263,Z Café & Bar,37.8161,-122.264,American Restaurant
Waverly,37.8125,-122.263,Au,37.814,-122.265,Lounge
Waverly,37.8125,-122.263,IB's Hoagies,37.8099,-122.267,Sandwich Place
Waverly,37.8125,-122.263,Club 21,37.8103,-122.267,Bar
Waverly,37.8125,-122.263,Agave Uptown,37.8107,-122.267,Mexican Restaurant
Waverly,37.8125,-122.263,Kaiser Rooftop Garden,37.809,-122.265,Park
Waverly,37.8125,-122.263,New Lakeside Chinese Food,37.812,-122.265,Chinese Restaurant
Waverly,37.8125,-122.263,Storybook Puppet Theater,37.8094,-122.261,Theater
Waverly,37.8125,-122.263,Vessel Gallery,37.8142,-122.267,Art Gallery
Waverly,37.8125,-122.263,Bacheesos,37.8099,-122.259,Mediterranean Restaurant
Waverly,37.8125,-122.263,The Sound Room,37.8107,-122.268,Jazz Club
Waverly,37.8125,-122.263,1888 Coffee Station,37.8103,-122.259,Coffee Shop
Waverly,37.8125,-122.263,Budget Car Rental,37.8141,-122.264,Rental Car Location
Waverly,37.8125,-122.263,Avis Car Rental,37.814,-122.265,Rental Car Location
Waverly,37.8125,-122.263,Shashamane International Bar & Grill,37.8143,-122.265,Ethiopian Restaurant
Waverly,37.8125,-122.263,Umami Burger,37.8107,-122.266,Burger Joint
Waverly,37.8125,-122.263,Warehouse 416,37.8154,-122.267,Art Gallery
Waverly,37.8125,-122.263,Target,37.8156,-122.264,Department Store
Waverly,37.8125,-122.263,Off The Hook Seafood,37.8142,-122.267,Seafood Restaurant
Waverly,37.8125,-122.263,ZeroFriends,37.8145,-122.268,Art Gallery
Waverly,37.8125,-122.263,Starbucks,37.8116,-122.267,Coffee Shop
Waverly,37.8125,-122.263,City Lights Cafe,37.8099,-122.263,Café
Waverly,37.8125,-122.263,Uptown Cafe & Crepes,37.81,-122.267,Café
Waverly,37.8125,-122.263,Redbox,37.8121,-122.259,Video Store
Waverly,37.8125,-122.263,Jitters and Shakes,37.8105,-122.266,Coffee Shop
Waverly,37.8125,-122.263,25th St. Collective,37.8143,-122.267,Art Gallery
Waverly,37.8125,-122.263,Le Pho,37.8113,-122.267,Vietnamese Restaurant
Waverly,37.8125,-122.263,Club BNB - Bench and Bar,37.8103,-122.267,Gay Bar
Waverly,37.8125,-122.263,Hertz,37.8141,-122.264,Rental Car Location
Waverly,37.8125,-122.263,Humanist Hall,37.8162,-122.265,Non-Profit
Waverly,37.8125,-122.263,7-Eleven,37.8124,-122.261,Convenience Store
Waverly,37.8125,-122.263,Soprano's Pizza,37.812,-122.265,Pizza Place
Waverly,37.8125,-122.263,Nex,37.8141,-122.264,American Restaurant
Waverly,37.8125,-122.263,25th Street Recording,37.8146,-122.265,Music Venue
Waverly,37.8125,-122.263,X-Core Studio,37.81,-122.259,Pilates Studio
Waverly,37.8125,-122.263,The Chapel of Peace,37.8091,-122.261,Theme Park Ride / Attraction
Waverly,37.8125,-122.263,Hot Boys,37.8149,-122.267,Fried Chicken Joint
Waverly,37.8125,-122.263,Jolly Trolly,37.8085,-122.261,Theme Park Ride / Attraction
Webster,37.7943,-122.275,Jack London Square,37.7949,-122.276,Plaza
Webster,37.7943,-122.275,Bicycle Coffee Co.,37.7954,-122.274,Coffee Shop
Webster,37.7943,-122.275,Forge Pizza,37.7943,-122.276,Pizza Place
Webster,37.7943,-122.275,Heinold's First & Last Chance,37.7938,-122.275,Dive Bar
Webster,37.7943,-122.275,Farmhouse Kitchen,37.7941,-122.275,Thai Restaurant
Webster,37.7943,-122.275,Dyafa,37.7936,-122.274,Middle Eastern Restaurant
Webster,37.7943,-122.275,Slainte (Sláinte),37.796,-122.276,Irish Pub
Webster,37.7943,-122.275,Baia Pasta,37.7945,-122.277,Gourmet Shop
Webster,37.7943,-122.275,Merchant's Saloon,37.7955,-122.275,Dive Bar
Webster,37.7943,-122.275,Grocery Cafe,37.7947,-122.276,Burmese Restaurant
Webster,37.7943,-122.275,Original Pattern Brewing Company,37.796,-122.272,Brewery
Webster,37.7943,-122.275,Beer Revolution,37.7971,-122.276,Beer Garden
Webster,37.7943,-122.275,Yoshi's Jazz Club & Japanese Restaurant,37.796,-122.278,Jazz Club
Webster,37.7943,-122.275,The Fat Lady Bar & Restaurant,37.7965,-122.278,American Restaurant
Webster,37.7943,-122.275,Ben's,37.7962,-122.274,Chinese Restaurant
Webster,37.7943,-122.275,Souley Vegan,37.7969,-122.276,Vegetarian / Vegan Restaurant
Webster,37.7943,-122.275,Oakland Supply Co.,37.7951,-122.272,Jewelry Store
Webster,37.7943,-122.275,Everett & Jones Barbeque,37.796,-122.276,BBQ Joint
Webster,37.7943,-122.275,Oakland Crush,37.7965,-122.275,Wine Shop
Webster,37.7943,-122.275,minimo,37.7967,-122.276,Wine Shop
Webster,37.7943,-122.275,Oakland Grill,37.7965,-122.275,Diner
Webster,37.7943,-122.275,Scott's Seafood Grill & Bar,37.7942,-122.277,Seafood Restaurant
Webster,37.7943,-122.275,Rosenblum Cellars,37.7953,-122.279,Wine Shop
Webster,37.7943,-122.275,BK ROOTS Fitness,37.7963,-122.272,Gym
Webster,37.7943,-122.275,Ben & Jerry's,37.7958,-122.278,Ice Cream Shop
Webster,37.7943,-122.275,Buttercup Grill,37.7967,-122.276,Diner
Webster,37.7943,-122.275,BevMo!,37.7959,-122.279,Liquor Store
Webster,37.7943,-122.275,Home of Chicken and Waffles,37.7953,-122.277,Southern / Soul Food Restaurant
Webster,37.7943,-122.275,Belcampo,37.7941,-122.275,American Restaurant
Webster,37.7943,-122.275,Chop Bar,37.7951,-122.269,New American Restaurant
Webster,37.7943,-122.275,Jack London's Cabin,37.7939,-122.275,Historic Site
Webster,37.7943,-122.275,Crooked City Cider Tap House,37.7964,-122.276,Bar
Webster,37.7943,-122.275,Starbucks,37.7961,-122.276,Coffee Shop
Webster,37.7943,-122.275,Oakland Metro Opera House,37.7971,-122.278,Opera House
Webster,37.7943,-122.275,Tiger’s Taproom,37.7944,-122.27,Beer Bar
Webster,37.7943,-122.275,Federation Brewing,37.7966,-122.275,Brewery
Webster,37.7943,-122.275,Regal Jack London,37.7961,-122.278,Movie Theater
Webster,37.7943,-122.275,Urban Fitness,37.7937,-122.27,Gym / Fitness Center
Webster,37.7943,-122.275,Jack London Square Public Path,37.7959,-122.278,Trail
Webster,37.7943,-122.275,Jack London Square Farmers' Market,37.7963,-122.28,Farmers Market
Webster,37.7943,-122.275,Museum Of Capitalism,37.7935,-122.274,Museum
Webster,37.7943,-122.275,Independent Brewing Company,37.7964,-122.271,Brewery
Webster,37.7943,-122.275,The Creme Brulee Cart,37.7935,-122.273,Food Truck
Webster,37.7943,-122.275,USS Potomac,37.7953,-122.28,Museum
Webster,37.7943,-122.275,Elbo Room Jack London,37.797,-122.276,Bar
Webster,37.7943,-122.275,Canine Comforts,37.7948,-122.27,Pet Store
Webster,37.7943,-122.275,Plank,37.7949,-122.276,Bowling Alley
Webster,37.7943,-122.275,Purple Heart,37.7971,-122.275,Pharmacy
Webster,37.7943,-122.275,Pasta Pelican,37.7915,-122.277,Italian Restaurant
